date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2017-10-20,3522.4900,3539.4030,3518.8410,3538.2130,3529.4930,12666245376,154692984832.0000,3,0.004148,1,0.247100,0
2017-10-23,3542.0180,3545.1960,3534.0730,3540.3950,3538.2130,13048584192,164095684608.0000,3,0.004273,1,0.061700,0
2017-10-24,3536.0900,3548.8120,3533.4950,3548.3470,3540.3950,13967143936,178391801856.0000,3,0.004573,1,0.224600,0
2017-10-25,3544.7840,3558.8140,3541.8010,3557.3400,3548.3470,12280761344,159815208960.0000,3,0.004019,1,0.253400,0
2017-10-26,3557.9830,3575.5190,3551.6170,3568.4860,3557.3400,18334264832,238265810944.0000,3,0.005999,1,0.313300,0
2017-10-27,3565.2620,3582.7980,3562.7570,3578.2900,3568.4860,16994170112,212133629952.0000,3,0.005561,1,0.274700,0
2017-10-30,3575.2090,3581.3610,3515.8760,3550.6150,3578.2900,20782804736,257434578944.0000,3,0.006801,1,-0.773400,0
2017-10-31,3540.8220,3557.6520,3535.6400,3553.7220,3550.6150,15311179520,199646740480.0000,3,0.005010,1,0.087500,0
2017-11-01,3554.3730,3571.5730,3548.7260,3556.4210,3553.7220,18024966400,231757828096.0000,3,0.005898,1,0.075900,0
2017-11-02,3551.9300,3551.9300,3531.5820,3543.2700,3556.4210,16649484800,209742004224.0000,3,0.005448,1,-0.369800,0
2017-11-03,3537.4160,3540.3860,3505.6280,3531.2090,3543.2700,17233635840,207161532416.0000,3,0.005639,1,-0.340400,0
2017-11-06,3529.0470,3549.6930,3515.2690,3548.4270,3531.2090,15430079488,204073902080.0000,3,0.005047,1,0.487600,0
2017-11-07,3549.7830,3576.6790,3548.1610,3575.0290,3548.4270,19023360512,242373296128.0000,3,0.006222,1,0.749700,0
2017-11-08,3570.3750,3596.9480,3565.8930,3576.9800,3575.0290,18506796032,241787633664.0000,3,0.006053,1,0.054600,0
2017-11-09,3571.9490,3590.8800,3569.7390,3589.8620,3576.9800,15821695488,205124841472.0000,3,0.005175,1,0.360100,0
2017-11-10,3585.0180,3601.4010,3575.7130,3594.9690,3589.8620,18893554432,255534067712.0000,3,0.006179,1,0.142300,0
2017-11-13,3597.6020,3612.2700,3597.4960,3610.8590,3594.9690,20494670592,266409897984.0000,3,0.006703,1,0.442000,0
2017-11-14,3609.4980,3613.6330,3581.3500,3591.6880,3610.8590,19597153024,267075555328.0000,3,0.006409,1,-0.530900,0
2017-11-15,3577.6820,3585.6140,3556.9180,3563.3870,3591.6880,16844116480,239486087168.0000,3,0.005508,1,-0.788000,0
2017-11-16,3553.5930,3570.8670,3550.8540,3559.9600,3563.3870,15640006656,220671311872.0000,3,0.005115,1,-0.096200,0
2017-11-17,3553.0630,3564.1750,3532.7700,3543.0260,3559.9600,24893847040,313387380736.0000,3,0.008141,1,-0.475700,0
2017-11-20,3520.4090,3553.7220,3495.0400,3552.9780,3543.0260,17613943552,228047036416.0000,3,0.005760,1,0.280900,0
2017-11-21,3542.4430,3581.7740,3537.4520,3571.9790,3552.9780,19658081536,265110450176.0000,3,0.006428,1,0.534800,0
2017-11-22,3579.1540,3605.1970,3565.4620,3592.9180,3571.9790,21326883328,273473331200.0000,3,0.006974,1,0.586200,0
2017-11-23,3587.1930,3591.8120,3500.4550,3510.5310,3592.9180,21491451392,270230458368.0000,3,0.007028,1,-2.293000,0
2017-11-24,3498.4300,3519.7760,3485.7590,3512.4810,3510.5310,15930774016,207441592320.0000,3,0.005209,1,0.055500,0
2017-11-27,3504.9500,3505.3660,3472.1040,3479.4340,3512.4810,16617982464,205627006976.0000,3,0.005433,1,-0.940800,0
2017-11-28,3467.8820,3491.4880,3456.8880,3491.3380,3479.4340,13805075200,166921781248.0000,3,0.004514,1,0.342100,0
2017-11-29,3493.3460,3501.1970,3461.8590,3495.7250,3491.3380,18356059136,217583685632.0000,3,0.006002,1,0.125700,0
2017-11-30,3486.0320,3498.9290,3462.5970,3474.0130,3495.7250,15633019392,191863926784.0000,3,0.005111,1,-0.621100,0
2017-12-01,3471.8410,3481.6780,3458.5390,3474.4270,3474.0130,13904679936,177377521664.0000,3,0.004546,1,0.011900,0
2017-12-04,3466.8140,3481.1610,3460.2290,3466.0710,3474.4270,14783888384,184879706112.0000,3,0.004833,1,-0.240500,0
2017-12-05,3457.7430,3472.5520,3456.5100,3460.0620,3466.0710,20788927232,243228942336.0000,3,0.006796,1,-0.173400,0
2017-12-06,3447.0910,3452.1890,3408.5870,3449.8300,3460.0620,15133157120,178987536384.0000,3,0.004946,1,-0.295700,0
2017-12-07,3438.6150,3447.0160,3413.3320,3426.8740,3449.8300,13195839232,161662509056.0000,3,0.004313,1,-0.665400,0
2017-12-08,3418.9190,3453.1280,3412.9110,3445.6310,3426.8740,13302930432,165634973696.0000,3,0.004348,1,0.547400,0
2017-12-11,3446.1450,3479.8770,3443.8340,3479.3750,3445.6310,13176957184,172852375552.0000,3,0.004304,1,0.979300,0
2017-12-12,3477.3890,3477.3890,3435.4360,3435.9430,3479.3750,12445689088,160863719424.0000,3,0.004065,1,-1.248300,0
2017-12-13,3433.4070,3460.2950,3428.1050,3459.2720,3435.9430,11181568000,145158594560.0000,3,0.003652,1,0.679000,0
2017-12-14,3459.1760,3466.0840,3437.8080,3448.1570,3459.2720,12042067712,151254192128.0000,3,0.003933,1,-0.321300,0
2017-12-15,3443.0000,3443.0000,3413.4910,3420.5320,3448.1570,13072403200,161704701952.0000,3,0.004270,1,-0.801200,0
2017-12-18,3422.5300,3435.6280,3407.9740,3422.3920,3420.5320,12053145600,149618913280.0000,3,0.003936,1,0.054400,0
2017-12-19,3420.3980,3452.8390,3420.3980,3452.4160,3422.3920,11500928512,150698840064.0000,3,0.003755,1,0.877300,0
2017-12-20,3452.6270,3456.2890,3431.0250,3443.0850,3452.4160,13762257664,167878901760.0000,3,0.004461,1,-0.270300,0
2017-12-21,3436.2670,3465.7410,3421.8840,3456.1360,3443.0850,14193305600,173609811968.0000,3,0.004600,1,0.379100,0
2017-12-22,3453.6390,3463.7600,3449.1900,3452.9850,3456.1360,12393893888,152023949312.0000,3,0.004017,1,-0.091200,0
2017-12-25,3452.0990,3468.9750,3425.0850,3435.6000,3452.9850,14674063104,177191710720.0000,3,0.004756,1,-0.503500,0
2017-12-26,3432.8390,3463.7470,3429.1530,3462.5030,3435.6000,14228102656,174584287232.0000,3,0.004604,1,0.783100,0
2017-12-27,3458.6450,3463.4680,3424.9140,3430.6180,3462.5030,16249702912,198127058944.0000,3,0.005258,1,-0.920900,0
2017-12-28,3426.9480,3460.2870,3417.9520,3452.1860,3430.6180,17515098880,207857803264.0000,3,0.005666,1,0.628700,0
2017-12-29,3450.9810,3464.5860,3448.3690,3463.4790,3452.1860,14142548736,170240118784.0000,3,0.004571,1,0.327100,0
2018-01-02,3470.6730,3507.3800,3470.6730,3506.6150,3463.4790,20202982656,227611402240.0000,3,0.006507,1,1.245500,0
2018-01-03,3506.0030,3539.7510,3503.4130,3528.4270,3506.6150,21355788288,258154041344.0000,3,0.006875,1,0.622000,0
2018-01-04,3530.4030,3553.3120,3524.4270,3545.7980,3528.4270,20670605824,242921136128.0000,3,0.006654,1,0.492300,0
2018-01-05,3546.6010,3563.0120,3540.0930,3552.1740,3545.7980,21280412160,248002957312.0000,3,0.006850,1,0.179800,0
2018-01-08,3551.9600,3574.1570,3544.6100,3570.7530,3552.1740,23581016064,285936922624.0000,3,0.007582,1,0.523000,0
2018-01-09,3567.2150,3578.9020,3564.5630,3575.4210,3570.7530,19129530368,238112931840.0000,3,0.006151,1,0.130700,0
2018-01-10,3575.6550,3592.5730,3559.7000,3583.8040,3575.4210,20883388416,254328659968.0000,3,0.006714,1,0.234500,0
2018-01-11,3577.2590,3588.7030,3566.8520,3587.5050,3583.8040,17357081600,218236321792.0000,3,0.005581,1,0.103300,0
2018-01-12,3585.9640,3598.0710,3579.7710,3591.2730,3587.5050,17381480192,215782768640.0000,3,0.005589,1,0.105000,0
2018-01-15,3591.2830,3605.5480,3563.4380,3572.0130,3591.2730,23172224256,286131052544.0000,3,0.007450,1,-0.536300,0
2018-01-16,3564.6440,3600.3780,3563.0530,3599.3400,3572.0130,21123132672,266388656128.0000,3,0.006792,1,0.765000,0
2018-01-17,3601.4280,3629.3890,3592.9290,3607.8130,3599.3400,26077412864,316340531200.0000,3,0.008384,1,0.235400,0
2018-01-18,3613.2750,3641.2500,3612.1090,3639.3670,3607.8130,21981918720,267531849728.0000,3,0.007068,1,0.874600,0
2018-01-19,3646.5780,3664.2000,3638.8850,3653.1300,3639.3670,24730129920,294012805120.0000,3,0.007948,1,0.378200,0
2018-01-22,3641.7130,3669.4340,3640.3300,3667.3110,3653.1300,21714201600,261055840256.0000,3,0.006979,1,0.388200,0
2018-01-23,3670.4400,3715.5510,3670.4400,3714.7970,3667.3110,23832907520,281847308288.0000,3,0.007653,1,1.294800,0
2018-01-24,3722.1190,3738.8970,3694.4080,3728.3500,3714.7970,25268509184,307446063104.0000,3,0.008112,1,0.364800,0
2018-01-25,3723.8270,3740.9250,3695.3180,3716.5900,3728.3500,24302573824,287672844288.0000,3,0.007802,1,-0.315400,0
2018-01-26,3703.1390,3744.5080,3701.7840,3726.8930,3716.5900,22245587456,257985769472.0000,3,0.007142,1,0.277200,0
2018-01-29,3732.6870,3757.2030,3676.6590,3690.0240,3726.8930,23563041280,285118652416.0000,3,0.007565,1,-0.989300,0
2018-01-30,3677.9460,3690.0680,3649.7570,3653.2690,3690.0240,18613452544,224495480832.0000,3,0.005972,1,-0.996100,0
2018-01-31,3634.8940,3661.1110,3618.4050,3645.8020,3653.2690,20687643648,242413412352.0000,3,0.006637,1,-0.204400,0
2018-02-01,3643.5310,3660.7320,3586.7190,3610.5070,3645.8020,25985618688,292434587648.0000,3,0.008336,1,-0.968100,0
2018-02-02,3581.3710,3627.4050,3549.5220,3626.2700,3610.5070,20761215232,235924480000.0000,3,0.006660,1,0.436600,0
2018-02-05,3573.3840,3653.2200,3567.7100,3652.9840,3626.2700,21735214080,251974811648.0000,3,0.006974,1,0.736700,0
2018-02-06,3580.0920,3603.3280,3523.8150,3530.5730,3652.9840,27992798208,318383529984.0000,3,0.008980,1,-3.351000,0
2018-02-07,3574.7240,3588.1030,3460.6100,3466.1290,3530.5730,26051077120,294961184768.0000,3,0.008356,1,-1.825300,0
2018-02-08,3436.5120,3463.8950,3378.4380,3416.5700,3466.1290,20088505088,222104104960.0000,3,0.006444,1,-1.429800,0
2018-02-09,3323.0080,3330.7070,3207.6140,3278.0090,3416.5700,25574160640,271681957888.0000,3,0.008202,1,-4.055600,0
2018-02-12,3276.4530,3318.0600,3260.9020,3303.3710,3278.0090,15300215552,170806480896.0000,3,0.004905,1,0.773701,0
2018-02-13,3326.4340,3371.6150,3326.4340,3335.6890,3303.3710,15123150080,171860336640.0000,3,0.004848,1,0.978334,0
2018-02-14,3339.1410,3355.1480,3321.4660,3350.5700,3335.6890,10013993472,114432675840.0000,3,0.003203,1,0.446115,0
2018-02-22,3390.8640,3424.7950,3387.2290,3423.3660,3350.5700,13847801856,157117542400.0000,3,0.004421,1,2.172645,0
2018-02-23,3430.5810,3450.2090,3412.8160,3444.8250,3423.3660,14554143744,159337119744.0000,3,0.004647,1,0.626839,0
2018-02-26,3464.0020,3494.0850,3437.0550,3487.3470,3444.8250,18827902208,213144043520.0000,3,0.006013,1,1.234373,0
2018-02-27,3486.4100,3486.4100,3440.2240,3448.0330,3487.3470,17386678272,204168691712.0000,3,0.005546,1,-1.127333,0
2018-02-28,3418.6310,3433.0640,3393.2350,3413.7360,3448.0330,15074165760,180021268480.0000,3,0.004808,1,-0.994683,0
2018-03-01,3388.2150,3435.4930,3381.4060,3428.7650,3413.7360,15874476800,185017253888.0000,3,0.005063,1,0.440251,0
2018-03-02,3402.2000,3424.7800,3395.7340,3408.5990,3428.7650,15060601856,178432630784.0000,3,0.004803,1,-0.588142,0
2018-03-05,3410.0110,3424.2090,3389.9280,3411.1830,3408.5990,14455918592,173951139840.0000,3,0.004611,1,0.075800,0
2018-03-06,3421.2170,3446.0920,3397.2270,3445.4490,3411.1830,19506114304,224173080576.0000,3,0.006219,1,1.004500,0
2018-03-07,3444.6370,3465.1570,3419.3620,3426.6160,3445.4490,16847279104,193364082688.0000,3,0.005371,1,-0.546600,0
2018-03-08,3423.1290,3445.3160,3416.0000,3444.1700,3426.6160,14967636224,175801630720.0000,3,0.004772,1,0.512300,0
2018-03-09,3447.3470,3466.4990,3439.0940,3463.8130,3444.1700,16816396544,202179031040.0000,3,0.005361,1,0.570300,0
2018-03-12,3476.4110,3491.3770,3470.4250,3484.1530,3463.8130,20601762560,247563091968.0000,3,0.006570,1,0.587200,0
2018-03-13,3481.4490,3491.7100,3463.9090,3466.9140,3484.1530,17683409408,202195910656.0000,3,0.005636,1,-0.494800,0
2018-03-14,3454.7580,3461.3910,3442.9030,3447.1300,3466.9140,15722463232,183272452096.0000,3,0.005011,1,-0.570700,0
2018-03-15,3432.5700,3453.1570,3428.0850,3446.8660,3447.1300,14831242496,179354480640.0000,3,0.004727,1,-0.007700,0
2018-03-16,3445.9180,3456.7930,3424.0050,3424.6370,3446.8660,14083826176,167531732992.0000,3,0.004487,1,-0.644900,0
2018-03-19,3419.4530,3435.9110,3404.9000,3434.5360,3424.6370,13767651584,169572503552.0000,3,0.004390,1,0.289100,0
2018-03-20,3411.4150,3448.5590,3406.4050,3446.4920,3434.5360,13961081088,166797721600.0000,3,0.004450,1,0.348100,0
2018-03-21,3456.0410,3471.1920,3423.6660,3436.3590,3446.4920,16810410496,208435187712.0000,3,0.005358,1,-0.294000,0
2018-03-22,3436.6810,3444.5510,3396.2560,3417.9770,3436.3590,15021988608,184325599232.0000,3,0.004787,1,-0.534900,0
2018-03-23,3322.8400,3339.0810,3257.8130,3301.9480,3417.9770,27490135296,293013057536.0000,3,0.008760,1,-3.394700,0
2018-03-26,3264.7830,3282.5030,3237.6820,3281.9210,3301.9480,18609858304,215741722624.0000,3,0.005927,1,-0.606500,0
2018-03-27,3314.5360,3322.8760,3292.1890,3316.4100,3281.9210,18880744448,226906398720.0000,3,0.006010,1,1.050900,0
2018-03-28,3278.5390,3314.9120,3264.8930,3269.8840,3316.4100,16335350016,208517976064.0000,3,0.005198,1,-1.402900,0
2018-03-29,3275.1090,3324.6660,3244.6490,3309.9810,3269.8840,17009519360,210762584064.0000,3,0.005410,1,1.226200,0
2018-03-30,3311.2970,3327.9940,3301.9510,3318.7080,3309.9810,15442697984,195857305600.0000,3,0.004911,1,0.263700,0
2018-04-02,3319.6380,3343.3050,3309.3420,3312.6880,3318.7080,17749797376,226109714432.0000,3,0.005641,1,-0.181400,0
2018-04-03,3277.8920,3292.9500,3266.4990,3284.8490,3312.6880,15201751040,189559971840.0000,3,0.004831,1,-0.840400,0
2018-04-04,3295.7820,3312.8780,3276.7150,3279.0680,3284.8490,14678052096,193373024256.0000,3,0.004664,1,-0.176000,0
2018-04-09,3273.1360,3294.8130,3257.2530,3286.6170,3279.0680,13940681216,177106210816.0000,3,0.004431,1,0.230200,0
2018-04-10,3292.8750,3341.5870,3287.4330,3341.2440,3286.6170,16797512448,205938601984.0000,3,0.005336,1,1.662100,0
2018-04-11,3348.6390,3373.2500,3342.5250,3359.8650,3341.2440,17565734912,211275034624.0000,3,0.005580,1,0.557300,0
2018-04-12,3354.8150,3356.8970,3327.3070,3330.5620,3359.8650,14808056320,184942366720.0000,3,0.004700,1,-0.872100,0
2018-04-13,3343.0460,3349.1740,3304.6650,3308.3800,3330.5620,12735928320,163518648320.0000,3,0.004042,1,-0.666000,0
2018-04-16,3301.9130,3302.1560,3242.3980,3257.6420,3308.3800,15415636736,192048214016.0000,3,0.004891,1,-1.533600,0
2018-04-17,3260.0700,3266.1430,3208.7490,3211.6550,3257.6420,14698887168,185292414976.0000,3,0.004663,1,-1.411700,0
2018-04-18,3238.0220,3243.2420,3185.3090,3237.5040,3211.6550,15897427456,202029289472.0000,3,0.005042,1,0.804800,0
2018-04-19,3240.5210,3275.2980,3236.3270,3264.7370,3237.5040,15984075264,196073070592.0000,3,0.005070,1,0.841200,0
2018-04-20,3252.2290,3258.2350,3210.7890,3216.7000,3264.7370,15493347328,185018839040.0000,3,0.004911,1,-1.471400,0
2018-04-23,3208.1950,3230.8840,3189.8940,3213.0460,3216.7000,13146945280,157721702400.0000,3,0.004168,1,-0.113600,0
2018-04-24,3214.8650,3284.3800,3214.8650,3276.9000,3213.0460,16204994304,195399299072.0000,3,0.005134,1,1.987300,0
2018-04-25,3259.5460,3270.5920,3253.9070,3265.4140,3276.9000,12717485312,161200349184.0000,3,0.004027,1,-0.350500,0
2018-04-26,3267.0190,3269.5740,3212.9250,3220.3860,3265.4140,13383225600,163703959552.0000,3,0.004238,1,-1.378900,0
2018-04-27,3228.1540,3234.0480,3194.0280,3227.9180,3220.3860,13102019584,179406864384.0000,3,0.004148,1,0.233900,0
2018-05-02,3233.3580,3244.0720,3209.6820,3226.8930,3227.9180,13399175936,168131747840.0000,3,0.004243,1,-0.031800,0
2018-05-03,3219.8950,3252.5880,3200.6530,3247.5310,3226.8930,13979673344,173328093184.0000,3,0.004420,1,0.639600,0
2018-05-04,3239.4010,3250.9360,3232.7710,3237.2300,3247.5310,11860164096,148365238272.0000,3,0.003749,1,-0.317200,0
2018-05-07,3241.2870,3285.2380,3237.8770,3285.0370,3237.2300,13874503168,178099527680.0000,3,0.004385,1,1.476800,0
2018-05-08,3283.6240,3319.7390,3282.3240,3311.0970,3285.0370,14671954944,188887801856.0000,3,0.004637,1,0.793300,0
2018-05-09,3309.6730,3315.1810,3294.4910,3308.6430,3311.0970,12247257600,153355833344.0000,3,0.003870,1,-0.074100,0
2018-05-10,3319.0340,3326.4670,3304.8270,3324.6410,3308.6430,13280473856,165303611392.0000,3,0.004196,1,0.483500,0
2018-05-11,3330.2880,3331.3000,3311.8420,3312.9480,3324.6410,13050208768,167257976832.0000,3,0.004122,1,-0.351700,0
2018-05-14,3316.9230,3334.5220,3313.1900,3324.2700,3312.9480,12911833344,172264554496.0000,3,0.004079,1,0.341800,0
2018-05-15,3330.9730,3343.9900,3314.2870,3343.2660,3324.2700,12432580864,162842046464.0000,3,0.003926,1,0.571400,0
2018-05-16,3330.7810,3343.0730,3316.6970,3319.5980,3343.2660,13032363264,174453374976.0000,3,0.004114,1,-0.707900,0
2018-05-17,3320.0680,3322.9720,3297.6560,3303.6000,3319.5980,11377123584,150448320512.0000,3,0.003590,1,-0.481900,0
2018-05-18,3300.2380,3344.6990,3293.6090,3344.5400,3303.6000,13628997632,167879790592.0000,3,0.004297,1,1.239300,0
2018-05-21,3358.0600,3372.2470,3355.0440,3366.0670,3344.5400,16423184896,202511007744.0000,3,0.005178,1,0.643600,0
2018-05-22,3363.3420,3366.8540,3343.3960,3366.6060,3366.0670,14417133056,185640611840.0000,3,0.004543,1,0.016000,0
2018-05-23,3357.2520,3357.2520,3319.0170,3319.0170,3366.6060,15757670912,199212818432.0000,3,0.004965,1,-1.413600,0
2018-05-24,3317.9380,3323.8100,3301.2920,3304.0020,3319.0170,12385825792,160504762368.0000,3,0.003901,1,-0.452400,0
2018-05-25,3297.4460,3306.1850,3279.2750,3290.0200,3304.0020,12827505664,166324736000.0000,3,0.004040,1,-0.423200,0
2018-05-28,3285.3010,3298.7840,3263.4430,3283.4940,3290.0200,12850508800,168019922944.0000,3,0.004047,1,-0.198400,0
2018-05-29,3277.7610,3292.0090,3259.4090,3268.1350,3283.4940,13552127232,177685520384.0000,3,0.004248,1,-0.467800,0
2018-05-30,3226.8710,3231.3740,3184.8870,3185.3590,3268.1350,15471830528,191726645248.0000,3,0.004855,1,-2.532800,0
2018-05-31,3206.7560,3244.8140,3198.8530,3242.1070,3185.3590,13928575488,184240922624.0000,3,0.004368,1,1.781500,0
2018-06-01,3230.8490,3249.0560,3204.7070,3220.8780,3242.1070,12961893888,166363361280.0000,3,0.004059,1,-0.654800,0
2018-06-04,3229.5730,3245.2510,3222.7950,3237.6970,3220.8780,11438009088,154515992576.0000,3,0.003582,1,0.522200,0
2018-06-05,3234.3520,3262.3520,3225.9420,3261.7620,3237.6970,11856336384,164684431360.0000,3,0.003717,1,0.743300,0
2018-06-06,3256.4760,3265.2490,3250.5480,3262.7830,3261.7620,12006293248,162780098560.0000,3,0.003763,1,0.031300,0
2018-06-07,3269.0800,3276.9680,3252.6910,3256.8160,3262.7830,12763218688,167055138816.0000,3,0.003996,1,-0.182900,0
2018-06-08,3247.4750,3247.5620,3197.8610,3212.3700,3256.8160,13454444032,161072058368.0000,3,0.004212,1,-1.364700,0
2018-06-11,3202.0840,3208.6810,3181.7210,3197.3320,3212.3700,10843994880,142956789760.0000,3,0.003390,1,-0.468100,0
2018-06-12,3197.5940,3227.3780,3177.7290,3225.6440,3197.3320,11308287232,154324987904.0000,3,0.003540,1,0.885500,0
2018-06-13,3216.8900,3216.8900,3188.2070,3194.1660,3225.6440,11944647168,155814313984.0000,3,0.003723,1,-0.975900,0
2018-06-14,3181.8570,3211.1980,3175.9190,3188.2570,3194.1660,11525637376,147461738496.0000,3,0.003591,1,-0.185000,0
2018-06-15,3181.2250,3193.1500,3151.1980,3165.0040,3188.2570,14413122048,161925632000.0000,3,0.004490,1,-0.729300,0
2018-06-19,3123.8320,3126.3170,3007.4410,3045.6620,3165.0040,23003155200,240879009792.0000,3,0.007154,1,-3.770700,0
2018-06-20,3026.9420,3064.1790,3008.2110,3053.8850,3045.6620,14407537664,153195761664.0000,3,0.004479,1,0.270000,0
2018-06-21,3049.9740,3079.9380,3008.7240,3012.0780,3053.8850,15414786560,159567060992.0000,3,0.004791,1,-1.369000,0
2018-06-22,2990.8500,3028.9550,2971.4860,3026.6170,3012.0780,12593516544,127036182528.0000,3,0.003914,1,0.482700,0
2018-06-25,3040.9940,3046.3990,2993.1730,2994.7030,3026.6170,12176750848,132252377088.0000,3,0.003777,1,-1.054400,0
2018-06-26,2963.9080,2985.1260,2936.4320,2979.1310,2994.7030,12573886720,138329624576.0000,3,0.003899,1,-0.520000,0
2018-06-27,2976.9130,2989.3610,2931.1400,2946.2320,2979.1310,12927158784,142322454528.0000,3,0.004008,1,-1.104300,0
2018-06-28,2932.2960,2959.6650,2913.9640,2918.6340,2946.2320,11821880576,129596964864.0000,3,0.003665,1,-0.936700,0
2018-06-29,2921.6940,2983.0110,2913.8690,2981.9940,2918.6340,12540930816,135477760000.0000,3,0.003886,1,2.170900,0
2018-07-02,2975.8700,2980.1630,2886.9730,2906.6230,2981.9940,13687052288,147448229888.0000,3,0.004221,1,-2.527500,0
2018-07-03,2905.5910,2918.4950,2850.9360,2918.4950,2906.6230,14233451008,161548959744.0000,3,0.004372,1,0.408400,0
2018-07-04,2907.7240,2925.1230,2884.2050,2889.4260,2918.4950,12313793280,130934398976.0000,3,0.003784,1,-0.996000,0
2018-07-05,2885.4470,2908.7290,2856.7360,2862.9880,2889.4260,12906771712,132890034176.0000,3,0.003967,1,-0.915000,0
2018-07-06,2860.3450,2899.7120,2818.0620,2877.0090,2862.9880,13609283328,148056383488.0000,3,0.004174,1,0.489700,0
2018-07-09,2882.4800,2948.8900,2882.4800,2948.1770,2877.0090,12136179968,135535386624.0000,3,0.003722,1,2.473700,0
2018-07-10,2952.9990,2962.2160,2932.9730,2961.2960,2948.1770,11691652608,132528001024.0000,3,0.003585,1,0.445000,0
2018-07-11,2912.0280,2926.4590,2882.5200,2909.0850,2961.2960,12663621120,138195881984.0000,3,0.003883,1,-1.763100,0
2018-07-12,2902.0270,2978.6900,2902.0270,2971.8180,2909.0850,14676031488,170166202368.0000,3,0.004499,1,2.156500,0
2018-07-13,2965.2800,2969.5110,2952.0720,2965.0130,2971.8180,11754546688,146199924736.0000,3,0.003603,1,-0.229000,0
2018-07-16,2960.7610,2971.6970,2937.0170,2947.0580,2965.0130,10758644480,129276682240.0000,3,0.003298,1,-0.605600,0
2018-07-17,2939.5540,2939.6100,2905.8610,2930.3690,2947.0580,10528604928,123949395968.0000,3,0.003227,1,-0.566300,0
2018-07-18,2934.2410,2951.6740,2917.7190,2918.9970,2930.3690,12082970368,138465550336.0000,3,0.003701,1,-0.388100,0
2018-07-19,2922.9480,2937.6450,2895.1420,2903.6010,2918.9970,11436214784,129282842624.0000,3,0.003503,1,-0.527400,0
2018-07-20,2900.6730,2972.1720,2884.0200,2963.1470,2903.6010,14573208320,155548590080.0000,3,0.004463,1,2.050800,0
2018-07-23,2948.3750,2999.1310,2942.5260,2994.8910,2963.1470,17316055808,186835935232.0000,3,0.005303,1,1.071300,0
2018-07-24,2997.7630,3049.3290,2997.7630,3043.1270,2994.8910,22928413952,228521918464.0000,3,0.007021,1,1.610600,0
2018-07-25,3049.3070,3050.2130,3031.0170,3041.1000,3043.1270,16761932544,166307090432.0000,3,0.005125,1,-0.066600,0
2018-07-26,3043.3580,3053.3210,3011.7750,3018.6070,3041.1000,16819044864,157399433216.0000,3,0.005142,1,-0.739600,0
2018-07-27,3015.9350,3026.4260,2999.5730,3009.5280,3018.6070,14614720256,132323172352.0000,3,0.004468,1,-0.300800,0
2018-07-30,3007.7930,3033.0610,2985.1150,3004.7910,3009.5280,15141549056,145862139904.0000,3,0.004629,1,-0.157400,0
2018-07-31,3002.5330,3021.1880,2989.3190,3012.4950,3004.7910,11873562368,119417970688.0000,3,0.003630,1,0.256400,0
2018-08-01,3018.9130,3034.4920,2957.4140,2958.0500,3012.4950,14923770880,151529070592.0000,3,0.004562,1,-1.807300,0
2018-08-02,2948.4010,2948.4010,2855.3210,2898.8400,2958.0500,17380302592,169523224576.0000,3,0.005313,1,-2.001700,0
2018-08-03,2893.9950,2908.9630,2869.9040,2869.9200,2898.8400,12676173312,128988672000.0000,3,0.003875,1,-0.997600,0
2018-08-06,2865.8110,2890.9480,2819.4960,2832.9960,2869.9200,12952579584,132848693248.0000,3,0.003958,1,-1.286600,0
2018-08-07,2839.9020,2910.7840,2823.3910,2910.7840,2832.9960,14934659328,147103727616.0000,3,0.004564,1,2.745800,0
2018-08-08,2902.0990,2911.2830,2870.6020,2873.7510,2910.7840,14736185344,139745505280.0000,3,0.004503,1,-1.272300,0
2018-08-09,2858.5260,2934.1180,2855.0000,2926.4770,2873.7510,15142636032,150926319616.0000,3,0.004627,1,1.834700,0
2018-08-10,2923.3500,2938.7800,2908.7460,2927.4290,2926.4770,12134081536,123003944960.0000,3,0.003708,1,0.032500,0
2018-08-13,2899.8240,2921.6540,2872.1030,2917.5310,2927.4290,12734245632,129345388544.0000,3,0.003891,1,-0.338100,0
2018-08-14,2912.1350,2921.2610,2897.2410,2912.3540,2917.5310,10936102400,112336797696.0000,3,0.003339,1,-0.177400,0
2018-08-15,2908.4580,2908.9330,2849.7190,2851.8370,2912.3540,11587957504,118522519552.0000,3,0.003538,1,-2.077900,0
2018-08-16,2818.4280,2862.0220,2798.8370,2832.9050,2851.8370,12004514816,117424332800.0000,3,0.003665,1,-0.663800,0
2018-08-17,2852.5210,2859.2650,2791.3550,2794.9070,2832.9050,11224073984,115353919488.0000,3,0.003425,1,-1.341300,0
2018-08-20,2799.2130,2825.8870,2778.3220,2825.8870,2794.9070,11055470080,113899204608.0000,3,0.003374,1,1.108400,0
2018-08-21,2827.8620,2868.5580,2823.5940,2862.9420,2825.8870,11338930944,122137874432.0000,3,0.003458,1,1.311300,0
2018-08-22,2860.9760,2860.9760,2836.9500,2842.7770,2862.9420,9352442112,98389876736.0000,3,0.002853,1,-0.704300,0
2018-08-23,2843.0470,2865.2270,2828.3030,2853.2740,2842.7770,9830387968,107736629248.0000,3,0.002998,1,0.369200,0
